method_name,implementation,target_verify_mode,model_pair,target,draft,prompt_id,repeat,rtt_ms,upload_token_bytes,upload_bandwidth_mbps,uplink_bandwidth_mbps,downlink_token_bytes,downlink_fixed_bytes,downlink_bandwidth_mbps,max_new_tokens,draft_k,tree_width,generated_tokens,accepted_tokens,drafted_tokens,accept_rate,rounds,target_only_time,method_time,speedup_vs_target_only,matched_target_only,requires_target_match,validation_status,stochastic_seed,seed_strategy,temperature,top_k,top_p,sampling_filter,rejected_tokens,resample_count,bonus_sample_count,mean_checked_accept_prob,mean_first_accept_prob,first_token_accept_rate,target_zero_at_draft_count,target_zero_at_draft_rate,first_diff_index,extra_json,prefill_time,draft_generate_time,draft_structure_time,upload_wait_time,upload_latency_time,upload_transfer_time,upload_payload_bytes,uplink_transfer_time,network_wait_time,downlink_transfer_time,downlink_payload_bytes,cloud_verify_time,target_verify_time,posterior_accept_time,cache_update_time,probability_normalize_time,random_sample_time,accept_reject_time,resample_time,sampling_time,wasted_branch_time_or_tokens,total_decode_time
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,0,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9653419144451618,0.9653419144451618,1.0,True,False,ok,5000138,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5000138}",0.029218003153800964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9035597741603851,0.9035597741603851,0.0,0.0032503772526979446,0.018597928807139397,0.007731961086392403,0.0,0.0,0.0,0.0,0.9653419144451618
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,0,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,103,0.04854368932038835,27,0.9653419144451618,7.518631935119629,0.12839329319154952,False,False,ok,5000138,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.2683694973909496,0.2591274885772792,0.14814814814814814,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5000138, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.2683694973909496, ""mean_first_accept_prob"": 0.2591274885772792, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04743405990302563,1.8801822550594807,0.0,2.7005024000000004,2.6999999999999984,0.0003295999999999998,412.0,0.0003295999999999998,2.6999999999999984,0.0001727999999999999,216.0,0.9028053134679794,0.9028053134679794,0.0,1.739440929144621,0.1302782278507948,0.04237225465476513,0.013605188578367233,0.008081706240773201,0.0,0.0,7.518631935119629
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,0,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9653419144451618,0.9653419144451618,1.0,True,False,ok,5000138,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5000138}",0.029218003153800964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9035597741603851,0.9035597741603851,0.0,0.0032503772526979446,0.018597928807139397,0.007731961086392403,0.0,0.0,0.0,0.0,0.9653419144451618
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,0,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,103,0.04854368932038835,27,0.9653419144451618,9.00330974906683,0.1072207822845612,False,False,ok,5000138,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.2683694973909496,0.2591274885772792,0.14814814814814814,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5000138, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.2683694973909496, ""mean_first_accept_prob"": 0.2591274885772792, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.04939671605825424,1.9559116624295712,0.0,4.0505024,4.050000000000004,0.0003295999999999998,412.0,0.0003295999999999998,4.050000000000004,0.0001727999999999999,216.0,0.9509681165218353,0.9509681165218353,0.0,1.7739707324653864,0.11168882809579372,0.037415992468595505,0.009934263303875923,0.005439715459942818,0.0,0.0,9.00330974906683
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,0,200.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9653419144451618,0.9653419144451618,1.0,True,False,ok,5000138,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5000138}",0.029218003153800964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9035597741603851,0.9035597741603851,0.0,0.0032503772526979446,0.018597928807139397,0.007731961086392403,0.0,0.0,0.0,0.0,0.9653419144451618
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,0,200.0,4,10.0,10.0,4,4,10.0,32,4,2,32,5,103,0.04854368932038835,27,0.9653419144451618,10.717040473595262,0.09007541931222335,False,False,ok,5000138,per-repeat,1.0,0,0.0,full_distribution,27,27,0,0.2683694973909496,0.2591274885772792,0.14814814814814814,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5000138, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 27, ""resample_count"": 27, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.2683694973909496, ""mean_first_accept_prob"": 0.2591274885772792, ""first_token_accept_rate"": 0.14814814814814814, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.050599098205566406,2.077410962432623,0.0,5.400502399999997,5.399999999999997,0.0003295999999999998,412.0,0.0003295999999999998,5.399999999999997,0.0001727999999999999,216.0,1.026131846010685,1.026131846010685,0.0,1.884569939225912,0.1405185777693987,0.05158676393330097,0.01528923399746418,0.00963561236858368,0.0,0.0,10.717040473595262
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,0.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9584648478776217,0.9584648478776217,1.0,True,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145}",0.027338219806551933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928247019648552,0.8928247019648552,0.0,0.0030758418142795563,0.02440139465034008,0.007842378690838814,0.0,0.0,0.0,0.0,0.9584648478776217
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,0.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,96,0.08333333333333333,25,0.9584648478776217,4.380834903568029,0.21878588647497013,False,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.20013592327404695,0.16585034101444762,0.2,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.20013592327404695, ""mean_first_accept_prob"": 0.16585034101444762, ""first_token_accept_rate"": 0.2, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.048082100227475166,1.7668441273272038,0.0,0.0004671999999999997,0.0,0.0003071999999999999,384.0,0.0003071999999999999,0.0,0.0001599999999999999,200.0,0.7929384540766478,0.7929384540766478,0.0,1.594717338681221,0.08955991454422474,0.035670531913638115,0.010513152927160263,0.004578258842229843,0.0,0.0,4.380834903568029
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,5.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9584648478776217,0.9584648478776217,1.0,True,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145}",0.027338219806551933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928247019648552,0.8928247019648552,0.0,0.0030758418142795563,0.02440139465034008,0.007842378690838814,0.0,0.0,0.0,0.0,0.9584648478776217
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,5.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,96,0.08333333333333333,25,0.9584648478776217,5.0173576064407825,0.19102980553892357,False,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.20013592327404695,0.16585034101444762,0.2,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.20013592327404695, ""mean_first_accept_prob"": 0.16585034101444762, ""first_token_accept_rate"": 0.2, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.06416896916925907,1.9789480604231358,0.0,0.12546720000000003,0.12500000000000006,0.0003071999999999999,384.0,0.0003071999999999999,0.12500000000000006,0.0001599999999999999,200.0,0.8644748963415623,0.8644748963415623,0.0,1.7405230328440666,0.13166061975061893,0.04596363939344883,0.011122053489089012,0.005308406427502632,0.0,0.0,5.0173576064407825
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,10.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9584648478776217,0.9584648478776217,1.0,True,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145}",0.027338219806551933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928247019648552,0.8928247019648552,0.0,0.0030758418142795563,0.02440139465034008,0.007842378690838814,0.0,0.0,0.0,0.0,0.9584648478776217
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,10.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,96,0.08333333333333333,25,0.9584648478776217,4.586642315611243,0.2089687361526666,False,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.20013592327404695,0.16585034101444762,0.2,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.20013592327404695, ""mean_first_accept_prob"": 0.16585034101444762, ""first_token_accept_rate"": 0.2, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.05880548991262913,1.6675709765404463,0.0,0.25046720000000006,0.2500000000000001,0.0003071999999999999,384.0,0.0003071999999999999,0.2500000000000001,0.0001599999999999999,200.0,0.8289678320288658,0.8289678320288658,0.0,1.596764925867319,0.0922151692211628,0.03429670259356499,0.01106482744216919,0.005899021402001381,0.0,0.0,4.586642315611243
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,20.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9584648478776217,0.9584648478776217,1.0,True,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145}",0.027338219806551933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928247019648552,0.8928247019648552,0.0,0.0030758418142795563,0.02440139465034008,0.007842378690838814,0.0,0.0,0.0,0.0,0.9584648478776217
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,20.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,96,0.08333333333333333,25,0.9584648478776217,5.092316333204508,0.18821785316594344,False,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.20013592327404695,0.16585034101444762,0.2,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.20013592327404695, ""mean_first_accept_prob"": 0.16585034101444762, ""first_token_accept_rate"": 0.2, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.0728814322501421,1.7512806467711926,0.0,0.5004672000000001,0.5000000000000002,0.0003071999999999999,384.0,0.0003071999999999999,0.5000000000000002,0.0001599999999999999,200.0,0.8731038942933083,0.8731038942933083,0.0,1.6566466260701418,0.1303599290549755,0.04152245260775089,0.010793114081025124,0.007397279143333435,0.0,0.0,5.092316333204508
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,50.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9584648478776217,0.9584648478776217,1.0,True,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145}",0.027338219806551933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928247019648552,0.8928247019648552,0.0,0.0030758418142795563,0.02440139465034008,0.007842378690838814,0.0,0.0,0.0,0.0,0.9584648478776217
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,50.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,96,0.08333333333333333,25,0.9584648478776217,5.541201403364539,0.17297058491605363,False,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.20013592327404695,0.16585034101444762,0.2,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.20013592327404695, ""mean_first_accept_prob"": 0.16585034101444762, ""first_token_accept_rate"": 0.2, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.0485476478934288,1.6824417151510715,0.0,1.2504672000000001,1.2499999999999996,0.0003071999999999999,384.0,0.0003071999999999999,1.2499999999999996,0.0001599999999999999,200.0,0.7622205745428801,0.7622205745428801,0.0,1.555021297186613,0.13266954943537712,0.049997154623270035,0.008117392659187317,0.004811083897948265,0.0,0.0,5.541201403364539
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9584648478776217,0.9584648478776217,1.0,True,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145}",0.027338219806551933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928247019648552,0.8928247019648552,0.0,0.0030758418142795563,0.02440139465034008,0.007842378690838814,0.0,0.0,0.0,0.0,0.9584648478776217
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,100.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,96,0.08333333333333333,25,0.9584648478776217,6.773009745404124,0.1415123975759809,False,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.20013592327404695,0.16585034101444762,0.2,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.20013592327404695, ""mean_first_accept_prob"": 0.16585034101444762, ""first_token_accept_rate"": 0.2, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.051010096445679665,1.683348573744297,0.0,2.5004672,2.499999999999999,0.0003071999999999999,384.0,0.0003071999999999999,2.499999999999999,0.0001599999999999999,200.0,0.8105327691882849,0.8105327691882849,0.0,1.541432922706008,0.09081030450761318,0.034550225362181664,0.007665982469916344,0.0037279464304447174,0.0,0.0,6.773009745404124
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9584648478776217,0.9584648478776217,1.0,True,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145}",0.027338219806551933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928247019648552,0.8928247019648552,0.0,0.0030758418142795563,0.02440139465034008,0.007842378690838814,0.0,0.0,0.0,0.0,0.9584648478776217
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,150.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,96,0.08333333333333333,25,0.9584648478776217,8.961573211476207,0.10695274426260445,False,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.20013592327404695,0.16585034101444762,0.2,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.20013592327404695, ""mean_first_accept_prob"": 0.16585034101444762, ""first_token_accept_rate"": 0.2, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.06071718409657478,2.0224031899124384,0.0,3.7504671999999997,3.7500000000000036,0.0003071999999999999,384.0,0.0003071999999999999,3.7500000000000036,0.0001599999999999999,200.0,0.9527647346258163,0.9527647346258163,0.0,1.9132989086210728,0.14200444519519806,0.04381725192070007,0.009583309292793274,0.0059899091720581055,0.0,0.0,8.961573211476207
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,200.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9584648478776217,0.9584648478776217,1.0,True,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145}",0.027338219806551933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928247019648552,0.8928247019648552,0.0,0.0030758418142795563,0.02440139465034008,0.007842378690838814,0.0,0.0,0.0,0.0,0.9584648478776217
traditional-spec-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,1,200.0,4,10.0,10.0,4,4,10.0,32,4,2,32,8,96,0.08333333333333333,25,0.9584648478776217,9.582779044285417,0.10001950827084878,False,False,ok,5010145,per-repeat,1.0,0,0.0,full_distribution,24,24,0,0.20013592327404695,0.16585034101444762,0.2,0,0.0,8,"{""sampling"": ""traditional_speculative"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5010145, ""gamma"": 4, ""target_verify_mode"": ""batch"", ""upstream_reference"": ""feifeibear/LLMSpeculativeSampling sampling/speculative_sampling.py"", ""rejected_tokens"": 24, ""resample_count"": 24, ""bonus_sample_count"": 0, ""mean_checked_accept_prob"": 0.20013592327404695, ""mean_first_accept_prob"": 0.16585034101444762, ""first_token_accept_rate"": 0.2, ""target_zero_at_draft_count"": 0, ""target_zero_at_draft_rate"": 0.0, ""state_update_mode"": ""target_only_step""}",0.05433017574250698,1.7698296140879393,0.0,5.0004671999999974,4.999999999999998,0.0003071999999999999,384.0,0.0003071999999999999,4.999999999999998,0.0001599999999999999,200.0,0.8573236037045717,0.8573236037045717,0.0,1.6828240845352411,0.11237810738384724,0.03607926517724991,0.012904928997159004,0.005579246208071709,0.0,0.0,9.582779044285417
target-only-sampling,kv-cache,batch,qwen25-1p5b-local,/home/chajiahao/data/hf_models/Qwen2.5-1.5B,/home/chajiahao/data/hf_models/Qwen2.5-0.5B,5,2,0.0,4,10.0,10.0,4,4,10.0,32,4,2,32,0,0,0.0,0,0.9455852285027504,0.9455852285027504,1.0,True,False,ok,5020152,per-repeat,1.0,0,0.0,full_distribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,"{""sampling"": ""target_only"", ""temperature"": 1.0, ""top_k"": 0, ""top_p"": 0.0, ""sampling_filter"": ""full_distribution"", ""seed"": 5020152}",0.026777353137731552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8805588372051716,0.8805588372051716,0.0,0.005647839978337288,0.021291211247444153,0.008429061621427536,0.0,0.0,0.0,0.0,0.9455852285027504
